,relax_label,functional,label,relax_work,relaxed,energy,energy_fu,nform,volume,volume_fu,energy_per_atom,fmax,state,project_name,seed_name,umap,incar,pmg_struct,formula,e_vasp_ref,type,natom,e_vasp_ref_pa,max_force
47,2LiFeSO4F-210215-180103-422a79 STATIC,pbe,2LiFeSO4F-210215-180103-422a79 STATIC-run2,,,-96.12005448,-48.06002724,2.0,191.31935373310492,95.65967686655246,-6.007503405,0.11485717912764966,successful,catdisc/LiFeSO4F/run2,2LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 1.6e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 3.742, 3.742, 0.01, 0.01, 0.027, 0.018, 0.023, 0.018, 0.027, 0.018, 0.023, 0.018, 0.045, 0.045], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li2 Fe2 S2 O8 F2)
Reduced Formula: LiFeSO4F
abc   :   5.149779   6.508253   7.378256
angles: 114.600053 108.275474 104.636231
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.082716  0.677925  0.228611     0
  1  Li    0.917284  0.322075  0.771389     0
  2  Fe    0.463857  0.35864   0.140632     3.742
  3  Fe    0.536143  0.64136   0.859368     3.742
  4  S     0.987744  0.196428  0.32209      0.009
  5  S     0.012256  0.803572  0.67791      0.009
  6  O     0.671543  0.174013  0.249818     0.026
  7  O     0.967442  0.943181  0.182534     0.019
  8  O     0.133874  0.284043  0.566806     0.023
  9  O     0.171346  0.382941  0.289651     0.02
 10  O     0.328457  0.825987  0.750182     0.026
 11  O     0.032558  0.056819  0.817466     0.019
 12  O     0.866126  0.715957  0.433194     0.023
 13  O     0.828654  0.617059  0.710349     0.02
 14  F     0.299758  0.581338  0.047165     0.043
 15  F     0.700242  0.418662  0.952835     0.043",LiFeSO4F,0.2124512850000002,AIRSS,16.0,0.026556410625000026,
5,4LiFeSO4F-200804-102511-fd7faa RELAX U=4.0 MICHAEL FORCE CONV RERUN FM PBE,pbe,4LiFeSO4F-200804-102511-fd7faa,8bf144e2-0c10-493f-9bfe-a2f7069614e2,525176.0,-192.23962161,-48.0599054025,4.0,376.55684241986353,94.13921060496588,,,,,,,,,,0.21257312249999671,AIRSS,32.0,0.02657164031249959,0.023464679003592
164,2LiFeSO4F-200804-024954-dfd5e5 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-024954-dfd5e5,29921aa8-f648-4c14-94c8-53dddec44159,150365.0,-96.11527258,-48.05763629,2.0,227.42717253775248,113.71358626887624,,,,,,,,,,0.214842234999999,AIRSS,16.0,0.026855279374999874,0.028748237945198
91,2LiFeSO4F-200804-053427-566b6e RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-053427-566b6e,fef9f2be-5f43-4ad9-b39c-4020d5b2a196,150178.0,-96.1064164,-48.0532082,2.0,225.48723109267226,112.74361554633613,,,,,,,,,,0.21927032499999655,AIRSS,16.0,0.02740879062499957,0.027999725956804
61,4LiFeSO4F-200804-063402-6f4b47 RELAX U=4.0 MICHAEL,pbe,4LiFeSO4F-200804-063402-6f4b47,c12f6eda-d6ec-4a57-accd-bcc50ef1d030,151235.0,-192.18860096,-48.04715024,4.0,449.3519735092343,112.33799337730858,,,,,,,,,,0.22532828499999624,AIRSS,32.0,0.02816603562499953,0.029854575751777
170,2LiFeSO4F-200804-023710-6e2b99 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-023710-6e2b99,8183a631-c800-440e-a0b7-4d3ef5086406,149143.0,-96.09299969,-48.046499845,2.0,207.14842643464124,103.57421321732062,,,,,,,,,,0.2259786799999972,AIRSS,16.0,0.02824733499999965,0.023669574602052
7,4LiFeSO4F-200804-100534-468541 RELAX U=4.0 MICHAEL FORCE CONV RERUN FM PBE,pbe,4LiFeSO4F-200804-100534-468541,f4686c8d-3024-44fe-a7e8-635d5a040dd9,525872.0,-192.15723956,-48.03930989,4.0,424.94809108858,106.237022772145,,,,,,,,,,0.2331686349999984,AIRSS,32.0,0.0291460793749998,0.025410640667276
54,4LiFeSO4F-210217-180650-8ec43a STATIC,pbe,4LiFeSO4F-210217-180650-8ec43a STATIC-run2,,,-192.14605884,-48.03651471,4.0,385.57636544078736,96.39409136019684,-6.00456433875,0.11178212215945268,successful,catdisc/LiFeSO4F/run2,4LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'PREC': 'accurate', 'ALGO': 'All', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 3.2e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.001, 0.001, 0.001, 0.001, 3.745, 3.745, 3.747, 3.747, 0.011, 0.011, 0.006, 0.006, 0.027, 0.032, 0.008, 0.021, 0.027, 0.032, 0.007, 0.021, 0.018, 0.019, 0.029, 0.007, 0.019, 0.019, 0.029, 0.006, 0.054, 0.053, 0.052, 0.052], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li4 Fe4 S4 O16 F4)
Reduced Formula: LiFeSO4F
abc   :   9.213887   7.800530   7.800530
angles:  73.253584 123.948208 123.948206
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.275552  0.885572  0.669591     0.001
  1  Li    0.724448  0.330409  0.114428     0.001
  2  Li    0.498124  0.201016  0.29653      0.001
  3  Li    0.501876  0.70347   0.798984     0.001
  4  Fe    0.921396  0.699513  0.813456     3.746
  5  Fe    0.078604  0.186544  0.300487     3.746
  6  Fe    0.248943  0.473505  0.021294     3.747
  7  Fe    0.751057  0.978706  0.526495     3.747
  8  S     0.254034  0.715292  0.312855     0.011
  9  S     0.745966  0.687145  0.284708     0.011
 10  S     0.257866  0.191075  0.799281     0.006
 11  S     0.742134  0.200719  0.808925     0.006
 12  O     0.075887  0.726725  0.132294     0.026
 13  O     0.242037  0.520907  0.290865     0.032
 14  O     0.260243  0.714346  0.505629     0.007
 15  O     0.441945  0.894614  0.315084     0.021
 16  O     0.924113  0.867706  0.273275     0.026
 17  O     0.757963  0.709135  0.479093     0.032
 18  O     0.739757  0.494371  0.285654     0.007
 19  O     0.558055  0.684916  0.105386     0.021
 20  O     0.278825  0.395962  0.791433     0.019
 21  O     0.259504  0.157309  0.62041      0.019
 22  O     0.055956  0.029846  0.782282     0.029
 23  O     0.420628  0.168718  0.991744     0.007
 24  O     0.721175  0.208567  0.604038     0.019
 25  O     0.740496  0.37959   0.842691     0.019
 26  O     0.944044  0.217718  0.970154     0.029
 27  O     0.579372  0.008256  0.831282     0.007
 28  F     0.306384  0.258992  0.235418     0.053
 29  F     0.693616  0.764582  0.741008     0.053
 30  F     0.152265  0.672282  0.829682     0.052
 31  F     0.847735  0.170318  0.327718     0.052",LiFeSO4F,0.23596381499999808,AIRSS,32.0,0.02949547687499976,
55,4LiFeSO4F-210216-030540-c402c3 STATIC,pbe,4LiFeSO4F-210216-030540-c402c3 STATIC-run2,,,-192.14386252,-48.03596563,4.0,390.5552876277261,97.63882190693153,-6.00449570375,0.020528178111181714,successful,catdisc/LiFeSO4F/run2,4LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'All', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 3.2e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 0.0, 0.0, 3.739, 3.739, 3.74, 3.74, 0.009, 0.009, 0.008, 0.008, 0.006, 0.042, 0.023, 0.029, 0.006, 0.042, 0.023, 0.029, 0.019, 0.018, 0.019, 0.022, 0.019, 0.018, 0.019, 0.022, 0.051, 0.051, 0.044, 0.044], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li4 Fe4 S4 O16 F4)
Reduced Formula: LiFeSO4F
abc   :   6.165839   9.251309   9.941975
angles: 120.576827 100.955522 113.166976
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.599355  0.722494  0.829714     0
  1  Li    0.400645  0.277506  0.170286     0
  2  Li    0.235109  0.237372  0.659356     0
  3  Li    0.764891  0.762628  0.340644     0
  4  Fe    0.261396  0.518454  0.016217     3.739
  5  Fe    0.738604  0.481546  0.983783     3.739
  6  Fe    0.301825  0.893531  0.696822     3.74
  7  Fe    0.698175  0.106469  0.303178     3.74
  8  S     0.951077  0.539744  0.720632     0.009
  9  S     0.048923  0.460256  0.279368     0.009
 10  S     0.933085  0.007083  0.759316     0.008
 11  S     0.066915  0.992917  0.240684     0.008
 12  O     0.753585  0.583545  0.689843     0.006
 13  O     0.009884  0.562181  0.888698     0.042
 14  O     0.217596  0.688253  0.753053     0.023
 15  O     0.850959  0.32525   0.571302     0.029
 16  O     0.246415  0.416455  0.310157     0.006
 17  O     0.990116  0.437819  0.111302     0.042
 18  O     0.782404  0.311747  0.246947     0.023
 19  O     0.149041  0.67475   0.428698     0.029
 20  O     0.158426  0.042849  0.889903     0.019
 21  O     0.686965  0.929024  0.776439     0.018
 22  O     0.88849   0.856943  0.57803      0.019
 23  O     0.014345  0.200705  0.789228     0.022
 24  O     0.841574  0.957151  0.110097     0.019
 25  O     0.313035  0.070976  0.223561     0.018
 26  O     0.11151   0.143057  0.42197      0.019
 27  O     0.985655  0.799295  0.210772     0.022
 28  F     0.468566  0.179346  0.75439      0.051
 29  F     0.531434  0.820654  0.24561      0.051
 30  F     0.463032  0.518817  0.863593     0.044
 31  F     0.536968  0.481183  0.136407     0.044",LiFeSO4F,0.23651289499999706,AIRSS,32.0,0.029564111874999632,
54,2LiFeSO4F-200804-042843-d91665 RELAX U=4.0 MICHAEL FORCE CONV RERUN FM PBE,pbe,2LiFeSO4F-200804-042843-d91665,cb1c311c-1074-4c67-8184-dd1662005610,525759.0,-96.07016401,-48.035082005,2.0,194.55721204066506,97.27860602033253,,,,,,,,,,0.23739651999999722,AIRSS,16.0,0.029674564999999653,0.027296880127286
158,2LiFeSO4F-200804-030811-236851 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-030811-236851,2a7247fa-eee0-4f99-812e-9d43bca892e7,149912.0,-96.05899948,-48.02949974,2.0,205.65688460731005,102.82844230365502,,,,,,,,,,0.24297878499999825,AIRSS,16.0,0.030372348124999782,0.032886175565371
0,4LiFeSO4F-200804-105752-b6deb5 RELAX U=4.0 MICHAEL,pbe,4LiFeSO4F-200804-105752-b6deb5,5e22ee81-11ba-4144-90de-412937d47d01,152982.0,-192.11126975,-48.0278174375,4.0,439.4658278773872,109.8664569693468,,,,,,,,,,0.24466108749999904,AIRSS,32.0,0.03058263593749988,0.023562798562815
7,2LiFeSO4F-210215-171237-393265 STATIC,pbe,2LiFeSO4F-210215-171237-393265 STATIC-run2,,,-96.05213399,-48.026066995,2.0,188.89652401179413,94.44826200589706,-6.003258374375,0.019909102280145634,successful,catdisc/LiFeSO4F/run2,2LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 1.6e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 3.75, 3.75, 0.006, 0.006, 0.034, 0.022, 0.005, 0.006, 0.034, 0.022, 0.005, 0.006, 0.067, 0.067], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li2 Fe2 S2 O8 F2)
Reduced Formula: LiFeSO4F
abc   :   4.358480   5.134785   9.940356
angles: 104.470487  63.636010 106.795735
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.341347  0.26928   0.068156     0
  1  Li    0.658653  0.73072   0.931844     0
  2  Fe    0.278395  0.711557  0.567829     3.75
  3  Fe    0.721605  0.288443  0.432171     3.75
  4  S     0.143534  0.285674  0.79715      0.006
  5  S     0.856466  0.714326  0.20285      0.006
  6  O     0.372318  0.136437  0.648274     0.034
  7  O     0.069949  0.523553  0.762498     0.022
  8  O     0.332685  0.39297   0.897044     0.005
  9  O     0.818812  0.08971   0.868723     0.006
 10  O     0.627682  0.863563  0.351726     0.034
 11  O     0.930051  0.476447  0.237502     0.022
 12  O     0.667315  0.60703   0.102956     0.005
 13  O     0.181188  0.91029   0.131277     0.006
 14  F     0.210959  0.319655  0.441408     0.067
 15  F     0.789041  0.680345  0.558592     0.067",LiFeSO4F,0.24641152999999605,AIRSS,16.0,0.030801441249999506,
4,2LiFeSO4F-210215-183355-c79adf STATIC,pbe,2LiFeSO4F-210215-183355-c79adf STATIC-run2,,,-96.05128932,-48.02564466,2.0,188.76055677467002,94.38027838733501,-6.0032055825,0.028370090683480374,successful,catdisc/LiFeSO4F/run2,2LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 1.6e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 3.75, 3.75, 0.006, 0.006, 0.022, 0.034, 0.005, 0.006, 0.022, 0.034, 0.005, 0.006, 0.067, 0.067], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li2 Fe2 S2 O8 F2)
Reduced Formula: LiFeSO4F
abc   :   4.358989   5.693270   8.892855
angles:  96.676726  89.261431  59.785062
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.650353  0.764328  0.563381     0
  1  Li    0.349647  0.235672  0.436619     0
  2  Fe    0.367028  0.787887  0.932153     3.75
  3  Fe    0.632972  0.212113  0.067847     3.75
  4  S     0.847153  0.212009  0.702366     0.006
  5  S     0.152847  0.787991  0.297634     0.006
  6  O     0.191789  0.974288  0.73664      0.022
  7  O     0.618081  0.363695  0.85157      0.034
  8  O     0.663186  0.105913  0.603721     0.005
  9  O     0.906178  0.406691  0.62931      0.006
 10  O     0.808211  0.025712  0.26336      0.022
 11  O     0.381919  0.636305  0.14843      0.034
 12  O     0.336814  0.894087  0.396279     0.005
 13  O     0.093822  0.593309  0.37069      0.006
 14  F     0.16712   0.180683  0.057975     0.067
 15  F     0.83288   0.819317  0.942025     0.067",LiFeSO4F,0.24683386499999926,AIRSS,16.0,0.030854233124999908,
44,2LiFeSO4F-200804-054409-5c283c RELAX U=4.0 MICHAEL FORCE CONV RERUN FM PBE,pbe,2LiFeSO4F-200804-054409-5c283c,81cb6a3a-0323-4bd3-bce8-9d6ef926d378,525196.0,-96.04999684,-48.02499842,2.0,228.03747754261258,114.01873877130629,,,,,,,,,,0.24748010499999396,AIRSS,16.0,0.030935013124999244,0.024526596645644
187,2LiFeSO4F-200804-020905-dbb880 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-020905-dbb880,f8a75675-b2f0-431d-ad96-d59e31d5b1c0,149021.0,-96.04538258,-48.02269129,2.0,187.76902717758182,93.88451358879091,,,,,,,,,,0.24978723499999944,AIRSS,16.0,0.03122340437499993,0.021913398906936
19,2LiFeSO4F-210215-192922-3fa812 STATIC,pbe,2LiFeSO4F-210215-192922-3fa812 STATIC-run2,,,-96.045015,-48.0225075,2.0,192.32627608628505,96.16313804314252,-6.0028134375,0.029269387865186045,successful,catdisc/LiFeSO4F/run2,2LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 1.6e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.001, 0.001, 3.738, 3.738, 0.01, 0.01, 0.035, 0.032, 0.018, 0.009, 0.035, 0.032, 0.018, 0.009, 0.044, 0.044], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li2 Fe2 S2 O8 F2)
Reduced Formula: LiFeSO4F
abc   :   4.740221   5.328749   8.545949
angles:  71.488360  70.896336  78.508147
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.770759  0.865807  0.079476     0.001
  1  Li    0.229241  0.134193  0.920524     0.001
  2  Fe    0.105678  0.810723  0.377652     3.738
  3  Fe    0.894322  0.189277  0.622348     3.738
  4  S     0.564012  0.288554  0.301957     0.01
  5  S     0.435988  0.711446  0.698043     0.01
  6  O     0.796012  0.168106  0.400452     0.035
  7  O     0.286469  0.393723  0.42398      0.032
  8  O     0.490008  0.073842  0.250474     0.018
  9  O     0.681506  0.505349  0.154311     0.009
 10  O     0.203988  0.831894  0.599548     0.035
 11  O     0.713531  0.606277  0.57602      0.032
 12  O     0.509992  0.926158  0.749526     0.018
 13  O     0.318494  0.494651  0.845689     0.009
 14  F     0.118452  0.880429  0.135704     0.044
 15  F     0.881548  0.119571  0.864296     0.044",LiFeSO4F,0.24997102499999357,AIRSS,16.0,0.031246378124999197,
10,2LiFeSO4F-210215-153023-af4894 STATIC,pbe,2LiFeSO4F-210215-153023-af4894 STATIC-run2,,,-96.04384977,-48.021924885,2.0,187.22978250409412,93.61489125204706,-6.002740610625,0.02401747370323115,successful,catdisc/LiFeSO4F/run2,2LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 1.6e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.001, 0.001, 3.743, 3.743, 0.011, 0.011, 0.016, 0.017, 0.02, 0.033, 0.016, 0.017, 0.02, 0.033, 0.042, 0.042], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li2 Fe2 S2 O8 F2)
Reduced Formula: LiFeSO4F
abc   :   5.819031   5.111142   8.585399
angles:  70.020535 116.229636  74.632138
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.648751  0.89819   0.443147     0.001
  1  Li    0.351249  0.10181   0.556853     0.001
  2  Fe    0.016277  0.067738  0.79038      3.743
  3  Fe    0.983723  0.932262  0.20962      3.743
  4  S     0.621235  0.529837  0.252701     0.011
  5  S     0.378765  0.470163  0.747299     0.011
  6  O     0.733037  0.487475  0.457842     0.016
  7  O     0.700708  0.21261   0.272178     0.017
  8  O     0.748769  0.687515  0.163216     0.02
  9  O     0.2899    0.737236  0.11773      0.033
 10  O     0.266963  0.512525  0.542158     0.016
 11  O     0.299292  0.78739   0.727822     0.017
 12  O     0.251231  0.312485  0.836784     0.02
 13  O     0.7101    0.262764  0.88227      0.033
 14  F     0.249351  0.089299  0.323505     0.042
 15  F     0.750649  0.910701  0.676495     0.042",LiFeSO4F,0.2505536399999997,AIRSS,16.0,0.03131920499999996,
99,2LiFeSO4F-200804-052616-829a98 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-052616-829a98,e64f768b-5d8c-4b6b-8a7b-11289971ea33,149113.0,-96.04333366,-48.02166683,2.0,196.48749884282142,98.24374942141071,,,,,,,,,,0.2508116949999959,AIRSS,16.0,0.03135146187499949,0.030818064580557
71,4LiFeSO4F-200804-055930-edf2c1 RELAX U=4.0 MICHAEL,pbe,4LiFeSO4F-200804-055930-edf2c1,ccaecbd0-52c3-4d4b-89b0-759ba72454a8,149957.0,-192.07200572,-48.01800143,4.0,444.76331529110206,111.19082882277552,,,,,,,,,,0.2544770949999986,AIRSS,32.0,0.031809636874999825,0.027096667318447
96,2LiFeSO4F-200804-052925-901933 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-052925-901933,38e7013f-eaec-41cc-83da-1854b68422be,150022.0,-96.03005593,-48.015027965,2.0,211.0008092807388,105.5004046403694,,,,,,,,,,0.2574505599999952,AIRSS,16.0,0.0321813199999994,0.022365575491031
92,2LiFeSO4F-200804-053401-084d34 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-053401-084d34,6ecd1c93-148e-4b61-9fb8-7474c3bec547,149981.0,-96.02226187,-48.011130935,2.0,208.1707101765412,104.0853550882706,,,,,,,,,,0.26134758999999974,AIRSS,16.0,0.03266844874999997,0.023156176647661
56,2LiFeSO4F-200804-041013-9b245d RELAX U=4.0 MICHAEL FORCE CONV RERUN FM PBE,pbe,2LiFeSO4F-200804-041013-9b245d,d1650170-0c41-4db4-91c4-4e06cc48f91c,525294.0,-96.01847207,-48.009236035,2.0,195.56286546069177,97.78143273034588,,,,,,,,,,0.2632424899999961,AIRSS,16.0,0.032905311249999514,0.023094076181244
